"N°DPE","Date_réception_DPE","Date_établissement_DPE","Date_visite_diagnostiqueur","Modèle_DPE","N°_DPE_remplacé","Date_fin_validité_DPE","Version_DPE","N°_DPE_immeuble_associé","Appartement_non_visité_(0/1)","Méthode_application_DPE","N°_immatriculation_copropriété","N°_RPLS_logement","Invariant_fiscal_logement","Etiquette_DPE","Etiquette_GES","Type_bâtiment","Type_installation_chauffage","Type_installation_ECS_(général)","Hauteur_sous-plafond","Nombre_appartement","Nombre_niveau_immeuble","Nombre_niveau_logement","Surface_habitable_immeuble","Surface_tertiaire_immeuble","Surface_habitable_logement","Classe_inertie_bâtiment","Typologie_logement","Position_logement_dans_immeuble","Classe_altitude","Zone_climatique_","Adresse_brute","Nom__commune_(BAN)","Code_INSEE_(BAN)","N°_voie_(BAN)","Identifiant__BAN","Adresse_(BAN)","Code_postal_(BAN)","Score_BAN","Nom__rue_(BAN)","Coordonnée_cartographique_X_(BAN)","Coordonnée_cartographique_Y_(BAN)","Code_postal_(brut)","N°_étage_appartement","Nom_résidence","Complément_d'adresse_bâtiment","Cage_d'escalier","Complément_d'adresse_logement","Statut_géocodage","Nom__commune_(Brut)","N°_département_(BAN)","N°_région_(BAN)","Conso_5_usages_é_finale","Conso_5_usages/m²_é_finale","Conso_chauffage_é_finale","Conso_chauffage_dépensier_é_finale","Conso_éclairage_é_finale","Conso_ECS_é_finale","Conso_ECS_dépensier_é_finale","Conso_refroidissement_é_finale","Conso_refroidissement_dépensier_é_finale","Conso_auxiliaires_é_finale","Conso_5_usages_é_primaire","Conso_5_usages_par_m²_é_primaire","Conso_chauffage_é_primaire","Conso_chauffage_dépensier_é_primaire","Conso_éclairage_é_primaire","Conso_ECS_é_primaire","Conso_ECS_dépensier_é_primaire","Conso_refroidissement_é_primaire","Conso_refroidissement_dépensier_é_primaire","Conso_auxiliaires_é_primaire","Emission_GES_5_usages","Emission_GES_5_usages_par_m²","Emission_GES_chauffage","Emission_GES_chauffage_dépensier","Emission_GES_éclairage","Emission_GES_ECS","Emission_GES_ECS_dépensier","Emission_GES_refroidissement","Emission_GES_refroidissement_dépensier","Emission_GES_auxiliaires","Conso_5_usages_énergie_n°1","Conso_chauffage_énergie_n°1","Conso_ECS_énergie_n°1","Coût_5_usages_énergie_n°1","Coût_chauffage_énergie_n°1","Coût_ECS_énergie_n°1","Emission_GES_5_usages_énergie_n°1","Emission_GES_chauffage_par_énergie_n°1","Emission_GES_ECS_par_énergie_n°1","Type_énergie_n°1","Conso_5_usages_énergie_n°2","Conso_chauffage_énergie_n°2","Conso_ECS_énergie_n°2","Coût_5_usages_énergie_n°2","Coût_chauffage_énergie_n°2","Coût_ECS_énergie_n°2","Emission_GES_5_usages_énergie_n°2","Emission_GES_chauffage_par_énergie_n°2","Emission_GES_ECS_par_énergie_n°2","Type_énergie_n°2","Conso_5_usages_énergie_n°3","Conso_chauffage_énergie_n°3","Conso_ECS_énergie_n°3","Coût_5_usages_énergie_n°3","Coût_chauffage_énergie_n°3","Coût_ECS_énergie_n°3","Emission_GES_5_usages_énergie_n°3","Emission_GES_chauffage_par_énergie_n°3","Emission_GES_ECS_par_énergie_n°3","Type_énergie_n°3","Coût_total_5_usages","Coût_chauffage","Coût_chauffage_dépensier","Coût_éclairage","Coût_ECS_dépensier","Coût_ECS","Coût_refroidissement","Coût_refroidissement_dépensier","Coût_auxiliaires","Logement_traversant_(0/1)","Présence_brasseur_air_(0/1)","Indicateur_confort_été","Isolation_toiture_(0/1)","Protection_solaire_exterieure_(0/1)","Inertie_lourde_(0/1)","Deperditions_baies_vitrées","Deperditions_enveloppe","Déperditions_murs","Deperditions_planchers_bas","Deperditions_planchers_hauts","Déperditions_ponts_thermiques","Déperditions_portes","Déperditions_renouvellement_air","Qualité_isolation_enveloppe","Qualité_isolation_menuiseries","Qualité_isolation_murs","Qualité_isolation_plancher_bas","Ubat_W/m²_K","Qualité_isolation_plancher_haut_comble_aménagé","Besoin_chauffage","Besoin_ECS","Besoin_refroidissement","Conso_chauffage_installation_chauffage_n°1","Description_installation_chauffage_n°1","Configuration_installation_chauffage_n°1","Type_installation_chauffage_n°1","Surface_chauffée_installation_chauffage_n°1","Type_émetteur_installation_chauffage_n°1","Conso_chauffage_générateur_n°1_installation_n°1","Type_générateur_n°2_installation_n°1","Conso_chauffage_dépensier_générateur_n°1_installation_n°1","Type_énergie_générateur_n°1_installation_n°1","Type_générateur_n°1_installation_n°1","Usage_générateur_n°1_installation_n°1","Conso_chauffage_générateur_n°2_installation_n°1","Conso_chauffage_dépensier_générateur_n°2_installation_n°1","Type_énergie_générateur_n°2_installation_n°1","Usage_générateur_n°2_installation_n°1","Conso_chauffage_installation_chauffage_n°2","Description_installation_chauffage_n°2","Configuration_installation_chauffage_n°2","Type_installation_chauffage_n°2","Surface_chauffée_installation_chauffage_n°2","Type_émetteur_installation_chauffage_n°2","Conso_chauffage_générateur_n°1_installation_n°2","Conso_chauffage_dépensier_générateur_n°1_installation_n°2","Type_énergie_générateur_n°1_installation_n°2","Type_générateur_n°1_installation_n°2","Usage_générateur_n°1_installation_n°2","Conso_chauffage_générateur_n°2_installation_n°2","Conso_chauffage_dépensier_générateur_n°2_installation_n°2","Type_énergie_générateur_n°2_installation_n°2","Type_générateur_n°2_installation_n°2","Usage_générateur_n°2_installation_n°2","Clé_répartition_chauffage","Conso_é_finale_installation_ECS","Description_installation_ECS","Configuration_installation_ECS","Type_installation_ECS","Type_installation_solaire","Nombre_logements_desservis_par_installation_ECS","Production_ecs_solaire_installation","Surface_habitable_desservie_par_installation_ECS","Conso_é_finale_générateur_ECS_n°1","COP_générateur_ECS_n°1","Description_générateur_ECS_n°1","Type_énergie_générateur_ECS_n°1","Type_générateur_ECS_n°1","Usage_générateur_ECS_n°1","Volume_stockage_générateur_ECS_n°1","Conso_é_finale_générateur_ECS_n°2","COP_générateur_ECS_n°2","Description_générateur_ECS_n°2","Type_énergie_générateur_ECS_n°2","Type_générateur_ECS_n°2","Usage_générateur_ECS_n°2","Volume_stockage_générateur_ECS_n°2","Type_ventilation","Surface_ventilée","Ventilation_postérieure_2012_(0/1)","Besoin_refroidissement_annuel","Conso_refroidissement_annuel","Description_générateur_froid","Type_générateur_froid","Surface_climatisée","Catégorie_ENR","Electricité_PV_autoconsommée","Système_production_électricité_origine_renouvelable","Présence_production_PV_(0/1)","Production_électricité_PV_kWh","Production_électricité_PV_kWh/m²","Surface_totale_capteurs_photovoltaïque","Nombre_module","Type_énergie_principale_chauffage","Type_énergie_principale_ECS","Déperditions_totales_logement","Déperditions_totales_bâtiment","Conso_5_usages_é_finale_énergie_n°1"
"2369N3192006O","2023-09-25","2023-09-24","2023-09-24","DPE NEUF logement : RT2012",,"2033-09-23",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,52,1,1,3053.2,,64.1,,,,,,"72 Rue Bataille","Lyon","69388","72","69388_0705_00072","72 Rue Bataille 69008 Lyon","69008",0.79,"Rue Bataille",845574.46,6517082.09,"69008",,,,,"1-Batiment DE-32-4082-T3","adresse non géocodée ban car aucune correspondance trouvée","Lyon","69","84",5004.6,78.1,2473.3,2869,38.8,2330.7,3286.3,0,0,4.8,5265.4,82.2,2473.3,2869,89.2,2330.7,3286.3,0,0,11.2,1104,17.2,561.4,651.3,2.7,529.1,746,0,0,0.3,,,,,275.1,259.2,0,,,"Gaz naturel",,,,,0,0,3,,,"Électricité",,,,,,,,,,,592.5,275.1,319.1,133.8,365.5,259.2,0,0,16.7,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","bonne",0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4804
"2369N2323428S","2023-07-10","2023-07-09","2023-07-09","DPE NEUF logement : RT2012",,"2033-07-08",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,54,1,1,3544.3,,42.7,,,,,,"70 rue Bataille","Lyon","69388","70","69388_0705_00070","70 Rue Bataille 69008 Lyon","69008",0.79,"Rue Bataille",845557.57,6517085.8,"69008",,,,,"1-Batiment ABC-20-2014s-T2","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3097.5,72.5,1696.1,1967.5,25.9,1261.8,1779.1,0,0,3.2,3278.9,76.7,1696.1,1967.5,59.6,1261.8,1779.1,0,0,7.4,680.8,15.9,385,446.6,1.8,286.4,403.9,0,0,0.2,,,,,188.6,140.3,0,,,"Gaz naturel",,,,,0,0,2,,,"Électricité",,,,,,,,,,,369.4,188.6,218.8,89.3,197.9,140.3,0,0,11.2,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","bonne",0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,2957.9
"2369N3717038C","2023-11-02","2023-11-01","2023-10-30","DPE NEUF logement : RT2012",,"2033-10-31",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,26,1,1,1647.9,,117.7,,,,,,"74 Rue Bataille","Lyon","69388","74","69388_0705_00074","74 Rue Bataille 69008 Lyon","69008",0.79,"Rue Bataille",845597.22,6517077.08,"69008",,,,,"1-Batiment F-24-6092-T5","adresse non géocodée ban car aucune correspondance trouvée","Lyon","69","84",8284.9,70.4,4877.8,5658.3,69.6,3055.1,4307.7,0,0,9.3,8760.9,74.5,4896.3,5679.7,160.1,3055.1,4307.7,0,0,21.3,1822.4,15.5,1105.2,1282,4.8,693.5,977.9,0,0,0.6,,,,,529.9,332.8,0,,,"Gaz naturel",,,,,4.1,0,5.4,,,"Électricité",,,,,,,,,,,968.9,534,619.4,240,469.3,332.8,0,0,32,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","bonne",0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,7918.8
"2369N3249301F","2023-09-28","2023-09-27","2023-09-26","DPE NEUF logement : RT2012","2369N3242653N","2033-09-26",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,18,1,1,894.9,,72.6,,,,,,"270-272, boulevard Pinel","Lyon","69388","272","69388_5555_00272","272 Boulevard Pinel 69008 Lyon","69008",0.71,"Boulevard Pinel",846745.99,6515736.9,"69008",,,,,"1-Bât B-1-DPE 2390-01-Logement B001-T3 au RDC","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4845.6,66.7,2719.7,3154.9,44.7,1861.7,2625,0,0,0,5188.9,71.5,2719.7,3154.9,102.8,1861.7,2625,0,0,0,1057.7,14.6,617.4,716.2,3.1,422.6,595.9,0,0,0,,,,,302.5,207,0,,,"Gaz naturel",,,,,0,0,3.1,,,"Électricité",,,,,,,,,,,586.1,302.5,350.9,154.1,291.9,207,0,0,0,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","très bonne",0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4581.5
"2369N4436152I","2023-12-21","2023-12-18","2023-12-04","DPE NEUF logement : RT2012","2369N4433364C","2033-12-17",2.3,"2369N4436088W",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,34,1,1,2221.7,,81,,,,,,"71 Avenue Jean Mermoz","Lyon","69388",,"69388_3795","Avenue Jean Mermoz 69008 Lyon","69008",0.73,"Avenue Jean Mermoz",846039.95,6516649.15,"69008",,,,,"1-AB-17-A41","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",5120.7,63.2,3164.7,3671,48.4,1716.2,2419.8,0,0,0,5432.6,67.1,3164.7,3671,111.3,1716.2,2419.8,0,0,0,1124.1,13.9,718.4,833.3,3.3,389.6,549.3,0,0,0,,,,,351.9,190.9,0,,,"Gaz naturel",,,,,0,0,3.3,,,"Électricité",,,,,,,,,,,612.4,351.9,408.3,166.9,269.1,190.9,0,0,0,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,4880.9
"2369N4181941Z","2023-12-06","2023-12-05","2023-12-05","DPE NEUF logement : RT2012",,"2033-12-04",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,29,1,1,1829.3,,65,,,,,,"76 Rue Bataille","Lyon","69388","76","69388_0705_00076","76 Rue Bataille 69008 Lyon","69008",0.79,"Rue Bataille",845612.08,6517073.54,"69008",,,,,"1-Batiment G-21-7042-T3","adresse non géocodée ban car aucune correspondance trouvée","Lyon","69","84",5354.5,82.4,2791.3,3237.9,39.2,2352.3,3316.8,0,0,4.9,5639.5,86.8,2802,3250.3,90.1,2352.3,3316.8,0,0,11.3,1180.5,18.2,632.4,733.6,2.7,534,752.9,0,0,0.3,,,,,308.5,260.8,0,,,"Gaz naturel",,,,,2.4,0,3,,,"Électricité",,,,,,,,,,,632.8,310.9,360.6,135,367.7,260.8,0,0,16.9,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","bonne",0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,5135.3
"2369N3942667D","2023-11-20","2023-11-05","2023-10-17","DPE NEUF logement : RT2012",,"2033-11-04",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,26,1,1,1579.5,,62.3,,,,,,"Angle de la rue Valensaut : de l'Avenue Viviani et de la rue Général André","Lyon","69388",,"69388_3095","Rue Général André 69008 Lyon","69008",0.32,"Rue Général André",845911.36,6515696.68,"69008",,,,,"1-A-14-A23","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3268.2,52.5,1618.7,1877.7,39.5,1465.3,2066,0,0,2.3,3507.6,56.3,1618.7,1877.7,90.8,1465.3,2066,0,0,5.3,712.5,11.4,367.4,426.2,2.7,332.6,469,0,0,0.1,,,,,180,163,0,,,"Gaz naturel",,,,,0,0,2.9,,,"Électricité",,,,,,,,,,,396.4,180,208.8,136.1,229.8,162.9,0,0,8,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","bonne",0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3084
"2369N0385466S","2023-02-06","2023-02-05","2023-02-05","DPE NEUF logement : RT2012",,"2033-02-04",2.2,"2369N0385465R",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,4,1,1,287.6,,71,,,,,,"Rue Berthe Morisot","Lyon","69388",,"69388_0895","Rue Berthe Morisot 69008 Lyon","69008",0.79,"Rue Berthe Morisot",846500.08,6516557.7,"69008",,,,,"3-Bâtiment A Nord-1-A11","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",6426.9,90.5,2556.4,2965.4,41,3511.8,4951.6,0,0,28.4,6893.4,97.1,2556.4,2965.4,94.3,4951.6,3511.8,0,0,65.3,588,8.3,237.7,275.8,2.8,460.5,326.6,0,0,1.8,,,,,201.1,276.3,0,,,"Réseau de Chauffage urbain",,,,,0,0,4.6,,,"Électricité",,,,,,,,,,,581.5,201.1,233.3,141.3,389.5,276.3,0,0,97.9,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","bonne",0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,6068.1
"2369N0473900A","2023-02-13","2023-02-12","2023-02-12","DPE NEUF logement : RT2012",,"2033-02-11",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,17,1,,1075.3,,85.6,,,,"inférieur à 400m","H1c","274, boulevard Pinel","Lyon","69388","274","69388_5555_00274","274 Boulevard Pinel 69008 Lyon","69008",0.72,"Boulevard Pinel",846748.82,6515699.75,"69008",0,,"20234687",,"Apt 043","adresse géocodée ban à l'adresse","LYON 08","69","84",4129.8,48,2303.5,2672,160.1,1612.8,2274.1,0,0,53.4,4437,51,2321.3,2321.3,368.3,1624.5,1624.5,0,0,122.8,900,10,520.9,520.9,11.1,364.7,364.7,0,0,3.4,,,,,258.6,181,900,,,"Gaz naturel",,,,,258.6,181,900,,,"Électricité",,,,,,,,,,,501.5,258.6,258.6,46.5,181,181,0,0,15.5,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","bonne",0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,4129.8
"2369N4435771R","2023-12-21","2023-12-18","2023-12-04","DPE NEUF logement : RT2012","2369N4433445F","2033-12-17",2.3,"2369N4435761H",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,27,1,1,1577.2,,58.5,,,,,,"71 Avenue Jean Mermoz","Lyon","69388",,"69388_3795","Avenue Jean Mermoz 69008 Lyon","69008",0.73,"Avenue Jean Mermoz",846039.95,6516649.15,"69008",,,,,"2-C-4-C24","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3617.3,61.8,2133.2,2474.5,34.9,1318.8,1859.4,0,0,2.2,3832.3,65.5,2133.2,2474.5,80.2,1318.8,1859.4,0,0,5,794.8,13.6,484.2,561.7,2.4,299.4,422.1,0,0,0.1,,,,,237.2,146.7,0,,,"Gaz naturel",,,,,0,0,2.5,,,"Électricité",,,,,,,,,,,431.9,237.2,275.2,120.3,206.8,146.7,0,0,7.5,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","très bonne",0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3451.9
"2369N2323543D","2023-07-10","2023-07-09","2023-07-09","DPE NEUF logement : RT2012",,"2033-07-08",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,54,1,1,3544.3,,64.5,,,,,,"70 rue Bataille","Lyon","69388","70","69388_0705_00070","70 Rue Bataille 69008 Lyon","69008",0.79,"Rue Bataille",845557.57,6517085.8,"69008",,,,,"1-Batiment ABC-36-2052-T3","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3913.3,60.6,2215,2569.4,39.1,1487.6,2097.5,0,0,4.9,4187.2,64.9,2215,2569.4,90,1487.6,2097.5,0,0,11.2,854.6,13.2,502.8,583.3,2.7,337.7,476.1,0,0,0.3,,,,,246.3,165.4,0,,,"Gaz naturel",,,,,0,0,3,,,"Électricité",,,,,,,,,,,472.9,246.3,285.7,134.9,233.3,165.4,0,0,16.9,,,,,,,,,,,,,,,"moyenne","très bonne","très bonne","bonne",0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3702.6
"2369N4181860W","2023-12-06","2023-12-05","2023-12-05","DPE NEUF logement : RT2012",,"2033-12-04",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,29,1,1,1829.3,,67.4,,,,,,"76 Rue Bataille","Lyon","69388","76","69388_0705_00076","76 Rue Bataille 69008 Lyon","69008",0.79,"Rue Bataille",845612.08,6517073.54,"69008",,,,,"1-Batiment G-5-7011s-T3","adresse non géocodée ban car aucune correspondance trouvée","Lyon","69","84",5484.5,81.4,2882.7,3343.9,40.6,2383.1,3360.2,0,0,5.1,5779.9,85.8,2893.8,3356.8,93.4,2383.1,3360.2,0,0,11.7,1208.8,17.9,653.1,757.6,2.8,541,762.8,0,0,0.3,,,,,318.6,264.2,0,,,"Gaz naturel",,,,,2.5,0,3.1,,,"Électricité",,,,,,,,,,,648.7,321.1,372.5,139.9,372.5,264.2,0,0,17.5,,,,,,,,,,,,,,,"moyenne","très bonne","bonne","bonne",0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,5257.3
"2369N3834113Z","2023-11-10","2023-11-05","2023-10-17","DPE NEUF logement : RT2012",,"2033-11-04",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,18,1,1,1169.7,,46.4,,,,,,"Angle de la rue Valensaut : de l'Avenue Viviani et de la rue Général André","Lyon","69388",,"69388_3095","Rue Général André 69008 Lyon","69008",0.32,"Rue Général André",845911.36,6515696.68,"69008",,,,,"2-B-1-S-001","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3665.7,78.9,2216.4,2571.1,29.5,1311.8,1849.6,0,0,1.7,3844.4,82.8,2216.4,2571.1,67.8,1311.8,1849.6,0,0,4,810.2,17.4,503.1,583.6,2,297.8,419.9,0,0,0.1,,,,,246.5,145.9,0,,,"Gaz naturel",,,,,0,0,2.1,,,"Électricité",,,,,,,,,,,432.3,246.5,285.9,101.6,205.7,145.9,0,0,6,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","bonne",0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"panneaux solaires photovoltaïques",,,,,,,,"Gaz naturel",,,,3528.2
"2369N4436184O","2023-12-21","2023-12-18","2023-12-04","DPE NEUF logement : RT2012","2369N4433395H","2033-12-17",2.3,"2369N4436088W",0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,34,1,1,2221.7,,66.5,,,,,,"71 Avenue Jean Mermoz","Lyon","69388",,"69388_3795","Avenue Jean Mermoz 69008 Lyon","69008",0.73,"Avenue Jean Mermoz",846039.95,6516649.15,"69008",,,,,"1-AB-26-B54","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",3495.6,52.6,1709,1982.4,39.7,1589.8,2241.7,0,0,0,3751.4,56.4,1709,1982.4,91.3,1589.8,2241.7,0,0,0,762.1,11.5,387.9,450,2.7,360.9,508.9,0,0,0,,,,,190.1,176.8,0,,,"Gaz naturel",,,,,0,0,2.7,,,"Électricité",,,,,,,,,,,423.9,190.1,220.5,136.9,249.3,176.8,0,0,0,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","très bonne",0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,3298.8
"2369N0473899Z","2023-02-13","2023-02-12","2023-02-12","DPE NEUF logement : RT2012",,"2033-02-11",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,17,1,,1075.3,,64.9,,,,"inférieur à 400m","H1c","274, boulevard Pinel","Lyon","69388","274","69388_5555_00274","274 Boulevard Pinel 69008 Lyon","69008",0.72,"Boulevard Pinel",846748.82,6515699.75,"69008",0,,"20234687",,"Apt 042","adresse géocodée ban à l'adresse","LYON 08","69","84",4682.6,72,3072.9,3564.5,121.4,1447.8,2041.5,0,0,40.5,4927.4,75,3096.7,3096.7,279.3,1458.3,1458.3,0,0,93.1,1033.2,15,694.8,694.8,8.4,327.4,327.4,0,0,2.6,,,,,345,162.5,1033.2,,,"Gaz naturel",,,,,345,162.5,1033.2,,,"Électricité",,,,,,,,,,,554.4,345,345,35.2,162.5,162.5,0,0,11.7,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","bonne",0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,4682.6
"2369N4037390I","2023-11-27","2023-11-26","2023-11-13","DPE NEUF logement : RT2012",,"2033-11-25",2.3,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"B","B","appartement","individuel","individuel",2.5,2,1,1,104.6,,62.1,,,,,,"23 Miriam Makeba","Lyon","69388",,"69388_4829","Rue Miriam Makeba 69008 Lyon","69008",0.66,"Rue Miriam Makeba",844318.55,6516477.7,"69008",,,,,"3-C6-1-Lgt C6_01, RDC","adresse non géocodée ban car aucune correspondance trouvée","LYON","69","84",4740.8,76.3,2628.9,3049.5,36.9,1873.7,2642,0,0,2.3,5050.5,81.3,2628.9,3049.5,84.8,1873.7,2642,0,0,5.3,470.6,7.6,265.5,308,2.5,189.2,266.8,0,0,0.1,,,,,207.2,147.4,0,,,"Réseau de Chauffage urbain",,,,,0,0,2.7,,,"Électricité",,,,,,,,,,,423.6,207.1,240.3,127,207.8,147.4,0,0,7.9,,,,,,,,,,,,,,,"très bonne","très bonne","très bonne","très bonne",0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,,,,"Réseau de Chauffage urbain",,,,4502.6
"2369N0473904E","2023-02-13","2023-02-12","2023-02-12","DPE NEUF logement : RT2012",,"2033-02-11",2.2,,0,"dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement",,,,"C","C","appartement","individuel","individuel",2.5,17,1,,1075.3,,85.6,,,,"inférieur à 400m","H1c","274, boulevard Pinel","Lyon","69388","274","69388_5555_00274","274 Boulevard Pinel 69008 Lyon","69008",0.72,"Boulevard Pinel",846748.82,6515699.75,"69008",0,,"20234687",,"Apt 053","adresse géocodée ban à l'adresse","LYON 08","69","84",5254.6,61,3428.3,3976.8,160.1,1612.8,2274.1,0,0,53.4,5570.5,65,3454.9,3454.9,368.3,1624.5,1624.5,0,0,122.8,1154.3,13,775.2,775.2,11.1,364.7,364.7,0,0,3.4,,,,,385,181,1154.3,,,"Gaz naturel",,,,,385,181,1154.3,,,"Électricité",,,,,,,,,,,627.9,385,385,46.5,181,181,0,0,15.5,,,,,,,,,,,,,,,"bonne","très bonne","très bonne","bonne",0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Électricité",,,,5254.6
